0,0
1.5,0
1.5,1.5
0,1.5
0,0.5
0,1
1.5,0.5
1.5,1
0,1.25
0,0.75
0,0.2500000000010297
0.10714285714239,0
0.2142857142848154,0
0.3214285714272208,0
0.4285714285696959,0
0.5357142857121709,0
0.6428571428546461,0
0.749999999997143,0
0.8571428571403897,0
0.9642857142836581,0
1.071428571426926,0
1.178571428570195,0
1.285714285713463,0
1.392857142856732,0
1.5,0.2499999999993461
1.5,0.75
1.5,1.25
1.39285714285823,1.5
1.285714285715469,1.5
1.178571428572869,1.5
1.071428571429712,1.5
0.9642857142868325,1.5
0.8571428571444677,1.5
0.750000000002081,1.5
0.6428571428589451,1.5
0.5357142857157876,1.5
0.4285714285726301,1.5
0.3214285714294727,1.5
0.214285714286315,1.5
0.1071428571431574,1.5
0.10714285714239,1
0.2142857142848154,1
0.3214285714272208,1
0.4285714285696959,1
0.5357142857121709,1
0.6428571428546461,1
0.749999999997143,1
0.8571428571403897,1
0.9642857142836581,1
1.071428571426926,1
1.178571428570195,1
1.285714285713463,1
1.392857142856732,1
0.10714285714239,0.5
0.2142857142848154,0.5
0.3214285714272208,0.5
0.4285714285696959,0.5
0.5357142857121709,0.5
0.6428571428546461,0.5
0.749999999997143,0.5
0.8571428571403897,0.5
0.9642857142836581,0.5
1.071428571426926,0.5
1.178571428570195,0.5
1.285714285713463,0.5
1.392857142856732,0.5
0.1071428571427737,1.25
0.2142857142855653,1.25
0.3214285714283468,1.25
0.4285714285711629,1.25
0.5357142857139793,1.25
0.6428571428567955,1.25
0.7499999999996121,1.25
0.8571428571424288,1.25
0.9642857142852452,1.25
1.071428571428319,1.25
1.178571428571532,1.25
1.285714285714466,1.25
1.392857142857481,1.25
0.10714285714239,0.75
0.2142857142848154,0.75
0.3214285714272208,0.7499999999999999
0.4285714285696959,0.75
0.5357142857121709,0.75
0.6428571428546461,0.75
0.749999999997143,0.75
0.8571428571403897,0.75
0.9642857142836581,0.75
1.071428571426926,0.75
1.178571428570195,0.75
1.285714285713463,0.75
1.392857142856732,0.75
0.10714285714239,0.2500000000009093
0.2142857142848154,0.2500000000007891
0.3214285714272208,0.2500000000006687
0.4285714285696959,0.2500000000005487
0.5357142857121711,0.2500000000004283
0.6428571428546461,0.2500000000003081
0.749999999997143,0.2500000000001878
0.8571428571403897,0.2500000000000676
0.9642857142836582,0.2499999999999473
1.071428571426927,0.2499999999998271
1.178571428570195,0.2499999999997068
1.285714285713464,0.2499999999995866
1.392857142856732,0.2499999999994663
